0.002;-0.00001;7.48693
0.004;-0.00001;2.92591
0.006;0;1.63564
0.008;0.00002;6.1977
0.01;0.00007;10.76029
0.012;0.00018;15.32339
0.014;0.00035;19.88701
0.016;0.00062;24.45116
0.018;0.00099;29.01582
0.02;0.00148;33.581
0.022;0.00212;38.1467
0.024;0.00292;42.71293
0.026;0.00389;47.27967
0.028;0.00507;51.84693
0.03;0.00646;56.4147
0.032;0.00809;60.98299
0.034;0.00996;65.55179
0.036;0.01211;70.12109
0.038;0.01454;74.6909
0.04;0.01729;79.2612
0.042;0.02035;83.83199
0.044;0.02376;88.40326
0.046;0.02754;92.97502
0.048;0.03169;97.54724
0.05;0.03624;102.11992
0.052;0.0412;103.99815
0.054;0.04657;103.17549
0.056;0.05235;102.35261
0.058;0.05854;101.5295
0.06;0.06513;100.70618
0.062;0.07212;99.88264
0.064;0.07951;99.05889
0.066;0.08729;98.23493
0.068;0.09546;97.41075
0.07;0.10402;96.58636
0.072;0.11296;95.76177
0.074;0.12227;94.93697
0.076;0.13197;94.22848
0.078;0.14204;94.21983
0.08;0.15249;94.32786
0.082;0.16331;94.43588
0.084;0.17451;94.54391
0.086;0.18609;94.65192
0.088;0.19805;94.75994
0.09;0.21038;94.86795
0.092;0.22309;94.97596
0.094;0.23618;95.08396
0.096;0.24965;95.19197
0.098;0.26349;95.29998
0.1;0.27772;95.40799
0.102;0.29233;95.51599
0.104;0.30732;95.624
0.106;0.32269;95.73201
0.108;0.33844;95.84002
0.11;0.35457;95.94803
0.112;0.37109;96.05605
0.114;0.38799;96.16408
0.116;0.40527;96.2721
0.118;0.42294;96.38013
0.12;0.44099;96.48817
0.122;0.45942;96.59621
0.124;0.47824;96.70426
0.126;0.49745;96.81231
0.128;0.51704;96.92037
0.13;0.53702;97.02844
0.132;0.55739;97.13651
0.134;0.57814;97.24459
0.136;0.59928;97.35267
0.138;0.62081;97.46076
0.14;0.64272;97.56886
0.142;0.66503;97.67697
0.144;0.68773;97.78508
0.146;0.71081;97.89321
0.148;0.73429;98.00134
0.15;0.75815;98.10948
0.152;0.78241;98.17437
0.154;0.80706;98.19581
0.156;0.8321;98.21723
0.158;0.85753;98.23856
0.16;0.88335;98.25988
0.162;0.90957;98.2812
0.164;0.93617;98.3025
0.166;0.96317;98.32379
0.168;0.99056;98.34508
0.17;1.01834;98.36635
0.172;1.04651;98.38761
0.174;1.07508;98.40886
0.176;1.10404;98.4301
0.178;1.13339;98.45133
0.18;1.16313;98.47255
0.182;1.19326;98.49375
0.184;1.22379;98.51494
0.186;1.25471;98.53612
0.188;1.28602;98.55729
0.19;1.31773;98.57845
0.192;1.34982;98.59959
0.194;1.38232;98.62072
0.196;1.4152;98.64183
0.198;1.44848;98.66293
0.2;1.48215;98.68402
0.202;1.51621;98.68233
0.204;1.55067;98.65788
0.206;1.58551;98.63341
0.208;1.62076;98.60891
0.21;1.65639;98.5844
0.212;1.69242;98.55987
0.214;1.72884;98.53531
0.216;1.76565;98.51073
0.218;1.80286;98.48613
0.22;1.84046;98.46151
0.222;1.87845;98.43687
0.224;1.91683;98.4122
0.226;1.95561;98.38751
0.228;1.99477;98.3628
0.23;2.03433;98.33806
0.232;2.07428;98.3133
0.234;2.11462;98.28852
0.236;2.15536;98.26372
0.238;2.19648;98.2389
0.24;2.238;98.21405
0.242;2.27991;98.18917
0.244;2.32221;98.16428
0.246;2.3649;98.13936
0.248;2.40798;98.11442
0.25;2.45145;98.08945
0.252;2.49531;98.06442
0.254;2.53957;98.03936
0.256;2.58421;98.01427
0.258;2.62924;97.98917
0.26;2.67467;97.96404
0.262;2.72048;97.93888
0.264;2.76669;97.9137
0.266;2.81329;97.88849
0.268;2.86027;97.86326
0.27;2.90765;97.83801
0.272;2.95541;97.81273
0.274;3.00357;97.78743
0.276;3.05211;97.7621
0.278;3.10105;97.73675
0.28;3.15037;97.71137
0.282;3.20008;97.68597
0.284;3.25018;97.66054
0.286;3.30067;97.63509
0.288;3.35155;97.60961
0.29;3.40282;97.58411
0.292;3.45448;97.55858
0.294;3.50653;97.53303
0.296;3.55896;97.50746
0.298;3.61179;97.48186
0.3;3.665;97.45623
0.302;3.7186;97.42763
0.304;3.77259;97.39615
0.306;3.82696;97.36465
0.308;3.88173;97.33312
0.31;3.93688;97.30157
0.312;3.99242;97.26999
0.315;4.07645;97.24941
0.3195;4.20414;97.19327
0.32625;4.39933;97.10875
0.33625;4.69659;96.98204
0.34625;5.00348;96.82195
0.35625;5.31999;96.66076
0.36625;5.6461;96.49861
0.37625;5.9818;96.33563
0.38625;6.32708;96.17185
0.39625;6.68192;96.00725
0.40625;7.0463;95.84187
0.41625;7.42021;95.67571
0.42625;7.80364;95.50875
0.43625;8.19657;95.34102
0.44625;8.59899;95.17253
0.45625;9.01088;95.00315
0.46625;9.43223;94.83299
0.47625;9.86302;94.66216
0.48625;10.30324;94.49066
0.49625;10.75288;94.31852
0.50625;11.21193;94.14945
0.51625;11.68036;93.99975
0.52625;12.15816;93.85143
0.53625;12.64533;93.70247
0.54625;13.14186;93.55287
0.55625;13.64772;93.40278
0.56625;14.16291;93.25227
0.57625;14.68741;93.10129
0.58625;15.22121;92.94986
0.59625;15.76429;92.798
0.60625;16.31665;92.64575
0.61625;16.87826;92.49311
0.62625;17.44911;92.34008
0.63625;18.02918;92.18666
0.64625;18.61847;92.03285
0.65625;19.21695;91.87844
0.66625;19.82461;91.72352
0.67625;20.44142;91.56823
0.68625;21.06739;91.41253
0.69625;21.70248;91.25641
0.70625;22.34668;91.09986
0.71625;22.99998;90.94279
0.72625;23.66236;90.78513
0.73625;24.33379;90.62682
0.74625;25.01427;90.4678
0.75625;25.70378;90.30802
0.76625;26.40231;90.14741
0.77625;27.10983;89.98598
0.78625;27.82633;89.82373
0.79625;28.55179;89.66069
0.80625;29.28621;89.49694
0.81625;30.02956;89.33251
0.82625;30.78183;89.16744
0.83625;31.54301;89.00181
0.84625;32.31307;88.83567
0.85625;33.09201;88.6691
0.86625;33.87981;88.50217
0.87625;34.67644;88.33493
0.88625;35.48191;88.16743
0.89625;36.29617;87.99971
0.90625;37.11923;87.83178
0.91625;37.95107;87.66364
0.92625;38.79165;87.4953
0.93625;39.64098;87.32669
0.94625;40.49902;87.15774
0.95625;41.36576;86.98831
0.96625;42.24119;86.81827
0.97625;43.12527;86.64747
0.98625;44.018;86.47579
0.99625;44.91936;86.30309
1.00625;45.82933;86.1196
1.01625;46.74788;85.90721
1.02625;47.675;85.69113
1.03625;48.61067;85.47387
1.04625;49.55486;85.25552
1.05625;50.50756;85.03597
1.06625;51.46874;84.81554
1.07625;52.43839;84.59462
1.08625;53.41648;84.37341
1.09625;54.40299;84.15212
1.10625;55.39791;83.93086
1.11625;56.40121;83.70986
1.12625;57.41287;83.48929
1.13625;58.43286;83.26918
1.14625;59.46117;83.04944
1.15625;60.49778;82.82959
1.16625;61.54266;82.60926
1.17625;62.59578;82.38825
1.18625;63.65713;82.16627
1.19625;64.72668;81.94305
1.20625;65.80441;81.71853
1.21625;66.8903;81.49262
1.22625;67.98432;81.26529
1.23625;69.08646;81.03674
1.24625;70.19668;80.80726
1.25625;71.31497;80.5772
1.26625;72.44132;80.34704
1.27625;73.57568;80.11723
1.28625;74.71804;79.88809
1.29625;75.86839;79.65981
1.30625;77.02668;79.43286
1.31625;78.19291;79.20751
1.32625;79.36704;78.98334
1.33625;80.54905;78.75973
1.34625;81.73892;78.53582
1.35625;82.93661;78.3099
1.36625;84.14212;78.08124
1.37625;85.3554;77.8497
1.38625;86.57644;77.61506
1.39625;87.80522;77.37745
1.40625;89.04171;77.13668
1.41625;90.28589;76.89415
1.42625;91.53773;76.65146
1.43625;92.79723;76.40968
1.44625;94.06436;76.16967
1.45625;95.33909;75.93192
1.46625;96.6214;75.69692
1.47625;97.91127;75.46451
1.48625;99.20867;75.23391
1.49625;100.51359;75.0039
1.50625;101.82599;74.77228
1.51625;103.14585;74.54536
1.52625;104.47316;74.31592
1.53624;105.80589;74.08286
1.54624;107.14799;73.84615
1.55624;108.49746;73.60405
1.56624;109.85428;73.36086
1.57624;111.21843;73.12048
1.58624;112.58987;72.88442
1.59624;113.9686;72.65334
1.60624;115.35457;72.42547
1.61624;116.74778;72.19871
1.62624;118.14819;71.97229
1.63624;119.55577;71.74467
1.64624;120.97051;71.5144
1.65624;122.39238;71.28138
1.66624;123.82135;71.04466
1.67624;125.25741;70.80372
1.68624;126.70052;70.5593
1.69624;128.15067;70.31283
1.70624;129.60783;70.06499
1.71624;131.07199;69.81909
1.72624;132.54311;69.5774
1.73624;134.02118;69.34037
1.74624;135.50617;69.10754
1.75624;136.99807;68.87623
1.76624;138.49684;68.64402
1.77624;140.00246;68.40952
1.78624;141.5149;68.17138
1.79624;143.03416;67.92901
1.80624;144.56019;67.68265
1.81624;146.09297;67.4338
1.82624;147.63249;67.18453
1.83624;149.17871;66.9369
1.84624;150.73162;66.69254
1.85624;152.29119;66.45235
1.86624;153.85739;66.21642
1.87624;155.4302;65.98348
1.88624;157.00959;65.75138
1.89624;158.59553;65.51754
1.90624;160.18801;65.27837
1.91624;161.78699;65.03305
1.92624;163.39246;64.78257
1.93624;165.00438;64.52847
1.94624;166.62274;64.27315
1.95624;168.24751;64.01945
1.96624;169.87867;63.76896
1.97624;171.51619;63.52254
1.98624;173.16006;63.2802
1.99624;174.81024;63.04083
2.00624;176.46672;62.80442
2.01624;178.12947;62.57635
2.02624;179.79846;62.34579
2.03624;181.47367;62.10955
2.04624;183.15508;61.867
2.05624;184.84266;61.61376
2.06624;186.53639;61.36048
2.07624;188.23625;61.11608
2.08624;189.9422;60.8825
2.09624;191.65424;60.65865
2.10624;193.37232;60.43421
2.11624;195.09644;60.20337
2.12624;196.82655;59.96626
2.13624;198.56264;59.72213
2.14624;200.30468;59.47221
2.15624;202.05265;59.22088
2.16624;203.80653;58.96997
2.17624;205.56629;58.72143
2.18624;207.33192;58.47743
2.19624;209.10338;58.23864
2.20624;210.88065;58.00474
2.21624;212.66372;57.77372
2.22624;214.45255;57.54181
2.23624;216.24712;57.30566
2.24624;218.04741;57.06337
2.25624;219.85339;56.81551
2.26624;221.66504;56.564
2.27624;223.48233;56.31203
2.28624;225.30525;56.0632
2.29624;227.13376;55.82
2.30624;228.96784;55.58223
2.31624;230.80747;55.34757
2.32624;232.65262;55.11361
2.33624;234.50327;54.87749
2.34624;236.35939;54.63697
2.35624;238.22096;54.3933
2.36624;240.08794;54.14585
2.37624;241.96033;53.89487
2.38624;243.83809;53.64299
2.39624;245.72121;53.39304
2.40624;247.60965;53.14698
2.41624;249.5034;52.9071
2.42624;251.40242;52.67196
2.43624;253.30671;52.43781
2.44624;255.21622;52.2006
2.45624;257.13094;51.95231
2.46624;259.05085;51.69754
2.47624;260.97592;51.44415
2.48624;262.90612;51.19625
2.49624;264.84143;50.95574
2.50624;266.78182;50.72478
2.51624;268.72727;50.51476
2.52624;270.67777;50.30453
2.53624;272.63327;50.08836
2.54624;274.59377;49.8646
2.55624;276.55924;49.63263
2.56624;278.52966;49.39853
2.57624;280.505;49.16874
2.58624;282.48525;48.94637
2.59624;284.47039;48.73146
2.60624;286.4604;48.52185
2.61624;288.45524;48.31286
2.62624;290.45491;48.09886
2.63624;292.45937;47.87676
2.64624;294.46861;47.64719
2.65624;296.4826;47.41289
2.66624;298.50133;47.18188
2.67624;300.52476;46.95998
2.68624;302.55288;46.74805
2.69624;304.58567;46.54262
2.70624;306.62309;46.33551
2.71624;308.66514;46.12069
2.72624;310.71177;45.89639
2.73624;312.76298;45.66417
2.74624;314.81875;45.42889
2.75624;316.87904;45.19818
2.76624;318.94384;44.9724
2.77624;321.01314;44.75159
2.78624;323.08689;44.53518
2.79624;325.1651;44.3207
2.80624;327.24772;44.10718
2.81624;329.33474;43.89136
2.82624;331.42615;43.66977
2.83624;333.52191;43.44284
2.84624;335.622;43.21371
2.85624;337.72641;42.98713
2.86624;339.8351;42.76461
2.87624;341.94806;42.54666
2.88624;344.06527;42.33228
2.89624;346.1867;42.11874
2.90624;348.31233;41.90359
2.91624;350.44214;41.68436
2.92624;352.5761;41.46016
2.93624;354.7142;41.23279
2.94624;356.85641;41.00547
2.95624;359.0027;40.66579
2.96624;361.15303;39.89486
2.97624;363.3073;39.08528
2.98624;365.46545;38.27755
2.99624;367.62738;37.46969
3.00624;369.79301;36.44704
3.01624;371.96219;34.62062
3.02624;374.13475;32.71671
3.03624;376.31048;30.81466
3.04624;378.4892;28.9168
3.05624;380.67072;27.02361
3.06624;382.85485;25.13352
3.07624;385.0414;23.24567
3.08624;387.23017;21.35879
3.09624;389.42099;19.47189
3.10624;391.61367;17.74195
3.11624;393.80806;16.59326
3.12624;396.00406;15.49804
3.13624;398.20154;14.3996
3.14624;400.40042;13.29939
3.15624;402.60056;12.19757
3.16624;404.80188;11.11626
3.17624;407.00425;10.0598
3.18624;409.20757;9.0144
3.19624;411.41172;7.95922
3.20624;413.61661;6.8531
3.21624;415.82212;5.7138
3.22624;418.02814;4.59125
3.23624;420.23457;3.53641
3.24624;422.4413;2.61235
3.25624;424.64821;1.89795
3.26624;426.8552;1.54171
3.27624;429.06217;1.70089
3.28624;431.26899;2.27635
3.29624;433.47558;3.0893
3.30624;435.68182;3.95019
3.31624;437.88763;4.55298
3.32624;440.09296;5.179
3.33624;442.29775;5.81905
3.34624;444.50194;6.43715
3.35624;446.70546;7.03851
3.36624;448.90827;7.60991
3.37624;451.1103;8.14829
3.38624;453.31149;8.67764
3.39624;455.51179;9.22321
3.40624;457.71114;9.80279
3.41624;459.90948;10.43192
3.42624;462.10676;11.07987
3.43624;464.3029;11.70721
3.44624;466.49786;12.28951
3.45624;468.69158;12.79801
3.46624;470.88399;13.29427
3.47624;473.07505;13.83211
3.48624;475.2647;14.41909
3.49624;477.45288;15.03729
3.50624;479.63953;15.57211
3.51624;481.82462;15.82391
3.52624;484.00813;16.02917
3.53624;486.19003;16.22673
3.54624;488.37029;16.43428
3.55624;490.5489;16.66301
3.56624;492.72583;16.91131
3.57624;494.90106;17.16899
3.58624;497.07456;17.42167
3.59624;499.24631;17.65802
3.60624;501.41628;17.92749
3.61624;503.58444;18.39791
3.62624;505.75074;18.89234
3.63624;507.91511;19.39962
3.64624;510.07752;19.92148
3.65624;512.23792;20.45037
3.66624;514.39624;20.9766
3.67624;516.55244;21.49479
3.68624;518.70647;22.00358
3.69624;520.85827;22.50634
3.70624;523.0078;22.9202
3.71624;525.15504;23.00807
3.72624;527.29997;23.07365
3.73624;529.44258;23.14619
3.74624;531.58288;23.21943
3.75624;533.72086;23.28926
3.76624;535.8565;23.35075
3.77624;537.9898;23.40185
3.78624;540.12077;23.44646
3.79624;542.24938;23.49114
3.80624;544.37564;23.5412
3.81624;546.49954;23.60454
3.82624;548.62108;23.67856
3.83624;550.74024;23.7543
3.84624;552.85703;23.82274
3.85624;554.97144;23.87039
3.86624;557.08347;23.90936
3.87624;559.19309;23.95568
3.88624;561.30032;24.01561
3.89624;563.40515;24.08855
3.9;564.19695;24.14866
3.90565;565.38402;24.15246
3.91412;567.16318;24.12741
3.92412;569.26128;24.09025
3.93412;571.35697;24.04485
3.94412;573.45026;23.99461
3.95412;575.54115;23.94468
3.96412;577.62965;23.90041
3.97412;579.71575;23.86437
3.98412;581.79947;23.83469
3.99412;583.88081;23.80684
4.00412;585.95977;23.77631
4.01412;588.03635;23.74021
4.02412;590.11056;23.69777
4.03412;592.18241;23.65191
4.04412;594.25189;23.60721
4.05412;596.31902;23.56772
4.06412;598.38378;23.53468
4.07412;600.4462;23.50665
4.08412;602.50626;23.48016
4.09412;604.56398;23.45112
4.10412;606.61935;23.41902
4.11412;608.67238;23.38367
4.12412;610.72308;23.34203
4.13412;612.77144;23.29664
4.14412;614.81747;23.25152
4.15412;616.86118;23.21028
4.16412;618.90257;23.17473
4.17412;620.94164;23.14411
4.18412;622.9784;23.11565
4.19412;625.01285;23.08594
4.20412;627.04499;23.0549
4.21412;629.07483;23.02247
4.22412;631.10237;22.98471
4.23412;633.12761;22.94324
4.24412;635.15056;22.90143
4.25412;637.17122;22.86273
4.26412;639.18959;22.83047
4.27412;641.20569;22.80472
4.28412;643.2195;22.78212
4.29412;645.23103;22.75804
4.30412;647.24029;22.73274
4.31412;649.24728;22.70594
4.32412;651.25201;22.67004
4.33412;653.25446;22.62611
4.34412;655.25466;22.57847
4.35412;657.2526;22.53114
4.36412;659.24829;22.4931
4.37412;661.24173;22.46891
4.38412;663.23292;22.45337
4.39412;665.22187;22.43806
4.40412;667.20858;22.41345
4.41412;669.19306;22.37529
4.42412;671.1753;22.32832
4.43412;673.15532;22.27905
4.44412;675.1331;22.23479
4.45412;677.10867;22.20046
4.46412;679.08201;22.17584
4.47412;681.05314;22.15755
4.48412;683.02206;22.14007
4.49412;684.98876;22.1177
4.50412;686.95325;22.08587
4.51412;688.91554;22.04453
4.52412;690.87562;21.99902
4.53412;692.83351;21.95467
4.54412;694.7892;21.91598
4.55412;696.7427;21.88437
4.56412;698.69401;21.85564
4.57412;700.64314;21.82776
4.58412;702.59008;21.79923
4.59412;704.53485;21.76899
4.60412;706.47744;21.73862
4.61412;708.41786;21.70881
4.62412;710.35611;21.67689
4.63412;712.29219;21.64347
4.64412;714.2261;21.60988
4.65412;716.15786;21.57771
4.66412;718.08746;21.54709
4.67412;720.01491;21.5177
4.68412;721.9402;21.48937
4.69412;723.86334;21.4616
4.70412;725.78434;21.43517
4.71412;727.7032;21.41077
4.72412;729.61991;21.38508
4.73412;731.53449;21.35666
4.74412;733.44693;21.32519
4.75412;735.35724;21.29012
4.76412;737.26542;21.25412
4.77412;739.17148;21.22155
4.78412;741.07542;21.19314
4.79412;742.97723;21.16805
4.80412;744.87693;21.14391
4.81412;746.77452;21.11809
4.82412;748.67;21.08975
4.83412;750.56336;21.0588
4.84412;752.45463;21.02623
4.85412;754.34379;20.9944
4.86412;756.23086;20.96398
4.87412;758.11583;20.93451
4.88412;759.9987;20.90654
4.89412;761.87948;20.88013
4.90412;763.75818;20.85495
4.91412;765.63479;20.83035
4.92412;767.50932;20.80511
4.93412;769.38177;20.77839
4.94412;771.25214;20.74987
4.95412;773.12044;20.72014
4.96412;774.98666;20.68988
4.97412;776.85082;20.65951
4.98412;778.71291;20.62982
4.99412;780.57293;20.60134
5.00412;782.4309;20.57411
5.01412;784.28681;20.54753
5.02412;786.14066;20.52115
5.03412;787.99247;20.49458
5.04412;789.84222;20.46761
5.05412;791.68993;20.43941
5.06412;793.5356;20.4123
5.07412;795.37922;20.38868
5.08412;797.2208;20.36766
5.09412;799.06035;20.34743
5.10412;800.89787;20.32286
5.11412;802.73335;20.29192
5.12412;804.5668;20.26016
5.13412;806.39823;20.22926
5.14412;808.22764;20.20044
5.15412;810.05502;20.17425
5.16412;811.88039;20.1509
5.17412;813.70375;20.12913
5.18412;815.52509;20.10713
5.19412;817.34442;20.08335
5.20412;819.16175;20.05484
5.21412;820.97707;20.02298
5.22412;822.79039;19.99362
5.23412;824.60172;19.96824
5.24412;826.41104;19.94694
5.25412;828.21837;19.92684
5.26412;830.02371;19.90423
5.27412;831.82706;19.87987
5.28412;833.62842;19.85357
5.29412;835.4278;19.8257
5.30412;837.22519;19.798
5.31412;839.02061;19.77104
5.32412;840.81404;19.74397
5.33412;842.60551;19.71733
5.34412;844.395;19.69152
5.35412;846.18252;19.66669
5.36412;847.96808;19.64281
5.37412;849.75167;19.61947
5.38412;851.5333;19.59614
5.39412;853.31297;19.57235
5.40412;855.09069;19.54775
5.41412;856.86645;19.52243
5.42412;858.64026;19.49698
5.43412;860.41212;19.47187
5.44412;862.18203;19.44749
5.45412;863.95;19.42351
5.46412;865.71602;19.40011
5.47412;867.48011;19.37784
5.48412;869.24226;19.35602
5.49412;871.00247;19.33387
5.50412;872.76075;19.30953
5.51412;874.5171;19.28322
5.52412;876.27152;19.25793
5.53412;878.02402;19.23439
5.54412;879.77459;19.21276
5.55412;881.52325;19.19453
5.56412;883.26998;19.1824
5.57412;885.0148;19.17191
5.58412;886.7577;19.15919
5.59412;888.49868;19.14118
5.60412;890.23776;19.1159
5.61412;891.97493;19.08398
5.62412;893.71019;19.04892
5.63412;895.44354;19.0142
5.64412;897.175;18.98297
5.65412;898.90456;18.95719
5.66412;900.63222;18.93842
5.67412;902.35799;18.92527
5.68412;904.08187;18.91423
5.69412;905.80386;18.90137
5.70412;907.52396;18.88715
5.71412;909.24218;18.87156
5.72412;910.95852;18.84813
5.73412;912.67298;18.81733
5.74412;914.38556;18.78198
5.75412;916.09626;18.74505
5.76412;917.80509;18.7128
5.77412;919.51205;18.69091
5.78412;921.21714;18.67927
5.79412;922.92037;18.67484
5.80412;924.62173;18.67561
5.81412;926.32122;18.67877
5.82412;928.01885;18.67403
5.83412;929.71462;18.65662
5.84412;931.40853;18.62558
5.85412;933.10059;18.58021
5.86412;934.79079;18.5281
5.87412;936.47914;18.48336
5.88412;938.16565;18.45162
5.89412;939.85031;18.43443
5.90412;941.53312;18.42978
5.91412;943.2141;18.43274
5.92412;944.89323;18.43514
5.93412;946.57053;18.4297
5.94412;948.246;18.41184
5.95412;949.91963;18.37251
5.96412;951.59143;18.31822
5.97412;953.26141;18.27197
5.98412;954.92956;18.24093
5.99412;956.59588;18.22755
6.00412;958.26039;18.22381
6.01412;959.92307;18.21533
6.02412;961.58393;18.20334
6.03412;963.24298;18.18569
6.04412;964.90021;18.16175
6.05412;966.55563;18.13632
6.06412;968.20923;18.11144
6.07412;969.86103;18.08289
6.08412;971.51102;18.05278
6.09412;973.15921;18.02359
6.10412;974.80559;17.99638
6.11412;976.45018;17.97824
6.12412;978.09296;17.97174
6.13412;979.73395;17.97222
6.14412;981.37315;17.97328
6.15412;983.01056;17.96015
6.16412;984.64618;17.9269
6.17412;986.28001;17.88905
6.18412;987.91205;17.85187
6.19412;989.54232;17.8202
6.20412;991.1708;17.79713
6.21412;992.7975;17.77955
6.22412;994.42242;17.76546
6.23412;996.04557;17.75346
6.24412;997.66694;17.74168
6.25412;999.28654;17.72823
6.26412;1000.90437;17.71171
6.27412;1002.52043;17.6915
6.28412;1004.13472;17.66789
6.29412;1005.74724;17.64205
6.30412;1007.35801;17.61552
6.31412;1008.96701;17.59006
6.32412;1010.57425;17.56713
6.33412;1012.17974;17.54733
6.34412;1013.78347;17.53043
6.35412;1015.38545;17.51535
6.36412;1016.98568;17.50046
6.37412;1018.58416;17.48472
6.38412;1020.18089;17.46726
6.39412;1021.77588;17.44775
6.40412;1023.36912;17.42578
6.41412;1024.96063;17.40252
6.42412;1026.55039;17.38056
6.43412;1028.13842;17.36096
6.44412;1029.72471;17.34418
6.45412;1031.30927;17.32916
6.46412;1032.89209;17.31386
6.47412;1034.47319;17.2983
6.48412;1036.05255;17.28196
6.49412;1037.63018;17.26445
6.50412;1039.20609;17.24714
6.51412;1040.78028;17.23058
6.52412;1042.35274;17.21253
6.53412;1043.92349;17.19302
6.54412;1045.49251;17.17238
6.55412;1047.05982;17.15098
6.56412;1048.62541;17.12959
6.57412;1050.18929;17.1092
6.58412;1051.75145;17.09018
6.59412;1053.31191;17.07253
6.60412;1054.87067;17.05578
6.61412;1056.42771;17.0391
6.62412;1057.98306;17.02225
6.63412;1059.5367;17.00501
6.64412;1061.08864;16.98729
6.65412;1062.63888;16.96909
6.66412;1064.18743;16.95068
6.67412;1065.73428;16.93254
6.68412;1067.27944;16.91495
6.69412;1068.82291;16.8981
6.70412;1070.36469;16.88154
6.71412;1071.90478;16.86459
6.72412;1073.44319;16.84761
6.73412;1074.97991;16.8306
6.74412;1076.51494;16.81355
6.75412;1078.0483;16.79656
6.76412;1079.57997;16.77966
6.77412;1081.10997;16.76273
6.78412;1082.63829;16.74575
6.79412;1084.16494;16.72876
6.80412;1085.68991;16.71218
6.81412;1087.21322;16.69628
6.82412;1088.73485;16.68044
6.83412;1090.25481;16.66449
6.84412;1091.77311;16.64832
6.85412;1093.28975;16.63107
6.86412;1094.80472;16.61284
6.87412;1096.31803;16.59505
6.88412;1097.82968;16.57785
6.89412;1099.33967;16.56127
6.90412;1100.848;16.54546
6.91412;1102.35469;16.53112
6.92412;1103.85972;16.51754
6.93412;1105.36309;16.5039
6.94412;1106.86482;16.48947
6.95412;1108.36491;16.47092
6.96412;1109.86334;16.44951
6.97412;1111.36013;16.43137
6.98412;1112.85528;16.41714
6.99412;1114.34879;16.40657
7.00412;1115.84066;16.39728
7.01412;1117.33089;16.3863
7.02412;1118.81948;16.37398
7.03412;1120.30643;16.35965
7.04412;1121.79175;16.34303
7.05412;1123.27543;16.32463
7.06412;1124.75749;16.30503
7.07412;1126.23791;16.28453
7.08412;1127.71671;16.26402
7.09412;1129.19388;16.24435
7.10412;1130.66943;16.22598
7.11412;1132.14335;16.20978
7.12412;1133.61565;16.19606
7.13412;1135.08634;16.1841
7.14412;1136.5554;16.17288
7.15412;1138.02285;16.15956
7.16412;1139.48869;16.1426
7.17412;1140.95291;16.12463
7.18412;1142.41552;16.10631
7.19412;1143.87653;16.08839
7.20412;1145.33592;16.07226
7.21412;1146.7937;16.05757
7.22412;1148.24989;16.04275
7.23412;1149.70446;16.0277
7.24412;1151.15744;16.0124
7.25412;1152.60881;15.99684
7.26412;1154.05858;15.98118
7.27412;1155.50676;15.96577
7.28412;1156.95334;15.95077
7.29412;1158.39833;15.93628
7.30412;1159.84172;15.92302
7.31412;1161.28352;15.91269
7.32412;1162.72372;15.90416
7.33412;1164.16234;15.89626
7.34412;1165.59937;15.8877
7.35412;1167.03481;15.87508
7.36412;1168.46867;15.85703
7.37412;1169.90094;15.83725
7.38412;1171.33163;15.81674
7.39412;1172.76074;15.79653
7.40412;1174.18826;15.77821
7.41412;1175.61421;15.76168
7.42412;1177.03859;15.74583
7.43412;1178.46139;15.73077
7.44412;1179.88261;15.71645
7.45412;1181.30227;15.7031
7.46412;1182.72035;15.69146
7.47412;1184.13687;15.68063
7.48412;1185.55182;15.66972
7.49412;1186.96521;15.65794
7.50412;1188.37703;15.64289
7.51412;1189.78728;15.62444
7.52412;1191.19598;15.60628
7.53412;1192.60312;15.58935
7.54412;1194.0087;15.57434
7.55412;1195.41272;15.56092
